Id,Label
Q8NGR9,Protein
Q5VYS8,Protein
Q14137,Protein
P0DH78,Protein
P47944,Protein
Q8NDZ4,Protein
Q5TD97,Protein
Q9NS15,Protein
Q9BQI5,Protein
O60502,Protein
Q7Z7F7,Protein
Q6UXR8,Protein
Q8TB92,Protein
P0C617,Protein
Q9NQ03,Protein
Q16478,Protein
Q86Z23,Protein
P86434,Protein
P0DN26,Protein
Q8N2Q7,Protein
Q9H4W6,Protein
O94810,Protein
Q9BTD3,Protein
Q5JPE7,Protein
Q8WV93,Protein
Q9Y5H2,Protein
Q9BQE6,Protein
P49321,Protein
Q7Z5Y7,Protein
Q96LW2,Protein
Q9Y5X2,Protein
Q9Y6M5,Protein
Q9HC21,Protein
O75717,Protein
Q8TDI7,Protein
O95926,Protein
P05981,Protein
Q8IVB4,Protein
P51003,Protein
Q15008,Protein
Q96B49,Protein
Q9BWM7,Protein
Q14643,Protein
Q9H0N0,Protein
Q9UGC6,Protein
Q96P15,Protein
P62857,Protein
Q6NXP0,Protein
Q9Y2X7,Protein
Q6ZWT7,Protein
Q9BWT3,Protein
Q6DWJ6,Protein
P16035,Protein
P0DTE4,Protein
A0A1B0GUT2,Protein
O95425,Protein
P04211,Protein
Q96E22,Protein
O60218,Protein
Q9NY64,Protein
Q71UM5,Protein
O95825,Protein
Q6NVV9,Protein
O15372,Protein
Q12765,Protein
B0I1T2,Protein
Q53RY4,Protein
Q8WYQ9,Protein
A6NKK0,Protein
Q9Y5E7,Protein
Q08AH3,Protein
Q16816,Protein
O75694,Protein
P23352,Protein
Q8TAP4,Protein
P15514,Protein
Q8N782,Protein
O43186,Protein
Q9Y6Z5,Protein
A0A5B6,Protein
Q96BY6,Protein
Q9UIW2,Protein
P02776,Protein
A0A0C4DH31,Protein
Q9C0D4,Protein
Q6U949,Protein
O75794,Protein
A0A0A6YYK6,Protein
Q9NX52,Protein
P52434,Protein
P31274,Protein
Q9H2C5,Protein
P0CJ73,Protein
Q96GK7,Protein
Q86Y33,Protein
Q9NWS0,Protein
Q6ZN55,Protein
Q9BRQ0,Protein
Q14344,Protein
Q9NUQ2,Protein
P21980,Protein
Q8NGC5,Protein
Q6RFH8,Protein
P14550,Protein
Q9Y2X3,Protein
Q9P015,Protein
Q86WA8,Protein
Q86W33,Protein
Q96C86,Protein
P04233,Protein
Q96LI6,Protein
A1L188,Protein
O95177,Protein
Q9UJ04,Protein
Q96G61,Protein
Q8WZ94,Protein
K7EJ46,Protein
P57087,Protein
Q99742,Protein
A0A1W2PQ72,Protein
Q8NA57,Protein
Q7Z2X4,Protein
Q15041,Protein
Q96A61,Protein
Q9NR82,Protein
P0C2L3,Protein
P42081,Protein
O14717,Protein
A2RUB1,Protein
Q9H079,Protein
O14493,Protein
Q6ZRT6,Protein
Q9UBL0,Protein
E9PI22,Protein
Q96L73,Protein
Q0D2K0,Protein
Q8N9U0,Protein
O94898,Protein
O95857,Protein
O95497,Protein
Q86WA9,Protein
P49716,Protein
Q9H777,Protein
O60437,Protein
Q86V85,Protein
Q9UIW0,Protein
Q9Y5F6,Protein
Q15527,Protein
Q8TB45,Protein
Q9NSD5,Protein
Q96MY7,Protein
P0C7T5,Protein
Q9UM19,Protein
Q9UKD1,Protein
Q9UHD8,Protein
O95479,Protein
Q9NX07,Protein
Q2M385,Protein
Q92664,Protein
Q5JUW0,Protein
Q96LR4,Protein
Q53R12,Protein
Q96CB9,Protein
O95721,Protein
Q9UIG0,Protein
A0A0B4J1U6,Protein
P0DPA2,Protein
Q96GE5,Protein
Q5VZL5,Protein
Q66PJ3,Protein
Q86UE3,Protein
P60604,Protein
P58062,Protein
Q6ZW76,Protein
P13807,Protein
P22392,Protein
P11831,Protein
Q8NGT2,Protein
Q6NZ67,Protein
Q5QJ74,Protein
Q8TCZ2,Protein
Q92508,Protein
Q99808,Protein
Q7Z601,Protein
E0CX11,Protein
Q902F9,Protein
Q6NSW5,Protein
O95298,Protein
Q6UWW8,Protein
Q16537,Protein
Q96RT1,Protein
Q5VST9,Protein
Q99638,Protein
Q9NR30,Protein
A3QJZ6,Protein
Q9HAU5,Protein
Q9BZK3,Protein
Q9BUB4,Protein
O75369,Protein
P0DPF2,Protein
Q9UJT9,Protein
Q5JPI9,Protein
A0A1B0GVM6,Protein
P30050,Protein
O95372,Protein
O00399,Protein
Q9NX14,Protein
Q9HBQ8,Protein
P37198,Protein
A6H8Y1,Protein
Q86XN6,Protein
P51955,Protein
Q7Z7A3,Protein
P83876,Protein
O14867,Protein
Q15506,Protein
Q8NDL9,Protein
Q9Y471,Protein
Q15796,Protein
P51668,Protein
Q9BY42,Protein
P49642,Protein
E2RYF7,Protein
Q8IZU0,Protein
Q5T4T1,Protein
Q8TCT9,Protein
P15884,Protein
Q53EL6,Protein
Q86YA3,Protein
Q9H7Z7,Protein
A1L443,Protein
P60981,Protein
O96001,Protein
Q9NWF9,Protein
Q9P2P6,Protein
Q9Y230,Protein
Q16082,Protein
Q9H1C0,Protein
Q15910,Protein
Q13671,Protein
Q7Z5Q5,Protein
A6NCV1,Protein
Q8IV56,Protein
Q86W54,Protein
Q5VVY1,Protein
Q14004,Protein
Q9H0I3,Protein
Q9NZT2,Protein
Q9P2Z0,Protein
O43623,Protein
O75436,Protein
Q9NY47,Protein
Q7Z3V4,Protein
Q9Y2M0,Protein
P0DMQ9,Protein
Q9H0H3,Protein
Q9Y2D2,Protein
A0A589,Protein
Q8TCZ7,Protein
Q9Y693,Protein
Q6GV28,Protein
P14672,Protein
Q8WWQ2,Protein
Q14954,Protein
Q8IWA6,Protein
Q9NP79,Protein
P00995,Protein
P05106,Protein
Q6X4U4,Protein
P16415,Protein
Q9BY84,Protein
P61328,Protein
Q9H4L4,Protein
Q8TE57,Protein
P78314,Protein
Q9UL49,Protein
Q96MR7,Protein
Q9Y675,Protein
Q6IMI6,Protein
Q8N0W4,Protein
Q12952,Protein
P78413,Protein
P63279,Protein
A0A075B6H8,Protein
Q99944,Protein
P09238,Protein
Q9P2U8,Protein
Q7RTU4,Protein
O95006,Protein
P48668,Protein
Q9UHF0,Protein
P41271,Protein
Q8WWQ8,Protein
Q5THK1,Protein
P00441,Protein
O75586,Protein
Q9Y4P9,Protein
Q8IVH8,Protein
Q5JX71,Protein
A0ZSE6,Protein
P24001,Protein
A2RUS2,Protein
O15417,Protein
Q5TEA3,Protein
Q16853,Protein
P04731,Protein
P13639,Protein
O15550,Protein
P28827,Protein
P37231,Protein
A6NGQ2,Protein
Q9NQE9,Protein
Q5JPI3,Protein
O43752,Protein
Q9H6B4,Protein
Q9H223,Protein
P0DV60,Protein
P49450,Protein
Q7RTV5,Protein
Q8NB15,Protein
O95210,Protein
P0DSN6,Protein
Q8IWA0,Protein
Q10469,Protein
Q92504,Protein
Q14728,Protein
Q96EK5,Protein
Q9BRQ4,Protein
P78310,Protein
Q13753,Protein
Q6ZTI0,Protein
Q9UBT7,Protein
P09493,Protein
O15151,Protein
Q8WU67,Protein
Q96NJ6,Protein
Q92791,Protein
O15165,Protein
P86397,Protein
P78363,Protein
Q9HCD6,Protein
Q8NGW6,Protein
Q9Y5R6,Protein
Q8IV32,Protein
P51815,Protein
O95848,Protein
Q9ULX9,Protein
Q96Q07,Protein
O43502,Protein
Q9Y6H5,Protein
Q86X10,Protein
Q17RY6,Protein
A0A087X179,Protein
Q96N23,Protein
P09016,Protein
Q4KMQ1,Protein
Q53S99,Protein
Q8IYT8,Protein
A0A0U1RQS6,Protein
Q5XLA6,Protein
Q8N9F7,Protein
Q9HD23,Protein
P32245,Protein
Q15287,Protein
Q8NFQ6,Protein
Q70YC5,Protein
Q92621,Protein
Q9BVC6,Protein
Q92541,Protein
Q96BZ8,Protein
Q52LA3,Protein
Q9BXL6,Protein
Q5U5R9,Protein
O95716,Protein
Q8N4C7,Protein
Q14318,Protein
P01106,Protein
Q99966,Protein
Q5JXX7,Protein
Q9Y3Q0,Protein
O43474,Protein
Q08828,Protein
Q3B7T3,Protein
A0A1B0GX51,Protein
Q96PG8,Protein
P19404,Protein
Q8IYB7,Protein
Q4V328,Protein
P60508,Protein
Q9UNU6,Protein
P35749,Protein
P47756,Protein
Q9Y314,Protein
Q68DH5,Protein
P0CG35,Protein
O95760,Protein
O95259,Protein
Q96MH2,Protein
Q8TBE3,Protein
P60329,Protein
Q58G82,Protein
Q5TEJ8,Protein
A8MQ03,Protein
Q86T03,Protein
Q8N7S6,Protein
Q6EIG7,Protein
O95076,Protein
P63010,Protein
Q7Z5S9,Protein
Q13011,Protein
Q9Y6Y8,Protein
O95573,Protein
Q8NFH8,Protein
A8MWY0,Protein
Q6IPW1,Protein
O95772,Protein
Q9NR45,Protein
P63129,Protein
Q6NV75,Protein
P51531,Protein
Q5VTL8,Protein
Q99661,Protein
Q13309,Protein
P07498,Protein
Q71RS6,Protein
P98179,Protein
Q3MJ13,Protein
A6NNP5,Protein
P21912,Protein
P12694,Protein
Q9UFN0,Protein
Q92681,Protein
Q96BN2,Protein
Q9H6X2,Protein
A6NGW2,Protein
A0A1B0GVY4,Protein
Q96BM9,Protein
Q2M3R5,Protein
Q9ULR0,Protein
Q9H7Y0,Protein
P45452,Protein
I0J062,Protein
Q6MZW2,Protein
Q92952,Protein
Q96Q04,Protein
Q5XPI4,Protein
Q6ZTI6,Protein
P55957,Protein
P10599,Protein
Q9NWF4,Protein
Q9Y4Z0,Protein
Q5JTH9,Protein
Q8NG95,Protein
A0A1B0GVQ0,Protein
Q8NGF4,Protein
P00813,Protein
P61266,Protein
P33527,Protein
A6NI56,Protein
Q96EW2,Protein
P49747,Protein
Q9UPQ8,Protein
Q99678,Protein
P49674,Protein
Q69YU5,Protein
Q9ULM3,Protein
Q8WZ69,Protein
Q96AB3,Protein
P54710,Protein
Q15119,Protein
Q13901,Protein
Q6ZMY3,Protein
Q9HD33,Protein
Q8NGN7,Protein
Q9NQX7,Protein
Q9BYE4,Protein
Q9UI30,Protein
Q8IZQ8,Protein
Q9NRG0,Protein
Q7Z5L7,Protein
Q8NBT3,Protein
Q13162,Protein
Q9BW30,Protein
Q92905,Protein
Q9UGQ2,Protein
Q8N945,Protein
P41217,Protein
Q96EU7,Protein
Q9P273,Protein
Q8N9I9,Protein
O60733,Protein
P82921,Protein
Q9H8G1,Protein
P23025,Protein
Q8WV24,Protein
Q0VDE8,Protein
Q86SQ7,Protein
Q9NSA3,Protein
Q96SZ5,Protein
Q9BQI0,Protein
P48544,Protein
Q9HB09,Protein
Q6UXV0,Protein
Q9HCJ2,Protein
Q8TB61,Protein
Q8IWR0,Protein
Q9NVA4,Protein
Q8N3R3,Protein
P27708,Protein
Q01518,Protein
Q8TCG5,Protein
P21941,Protein
Q5VST6,Protein
Q86XL3,Protein
Q9NP92,Protein
Q13488,Protein
Q6PI25,Protein
Q9H7L2,Protein
P16885,Protein
Q8N461,Protein
Q8N6M5,Protein
P84074,Protein
Q00325,Protein
P82930,Protein
Q02094,Protein
Q03164,Protein
Q86TJ5,Protein
Q9BSC4,Protein
Q9UIK4,Protein
P0CL85,Protein
Q8TE12,Protein
Q9BPY3,Protein
Q9GZP1,Protein
Q9Y5N1,Protein
Q8IZF7,Protein
O43374,Protein
Q9H609,Protein
P53814,Protein
P35606,Protein
P16422,Protein
Q13046,Protein
Q5T1S8,Protein
Q8TD06,Protein
Q86U06,Protein
P63173,Protein
P24387,Protein
Q8IYX1,Protein
O00534,Protein
Q9NSJ1,Protein
Q5SY16,Protein
P01571,Protein
A0A0A0MS04,Protein
Q99743,Protein
Q8N3Z6,Protein
A8MT70,Protein
Q8IZM0,Protein
Q9H6L4,Protein
P25098,Protein
Q96AW1,Protein
P05556,Protein
Q969Q1,Protein
P55347,Protein
Q8IUC6,Protein
O15488,Protein
Q9NZG7,Protein
E9PQ53,Protein
O43612,Protein
P07148,Protein
Q13562,Protein
Q9HC47,Protein
Q8WVF5,Protein
Q53ET0,Protein
A0A075B6T8,Protein
Q9BRT2,Protein
P10643,Protein
Q9UHG0,Protein
Q9NPI1,Protein
A2RUC4,Protein
O95994,Protein
Q6ZR54,Protein
Q9P0K1,Protein
Q71SY5,Protein
Q8TAC2,Protein
O00587,Protein
P35222,Protein
Q8IWR1,Protein
Q7Z4L0,Protein
Q8N146,Protein
Q8N5I9,Protein
Q7Z7G0,Protein
Q15544,Protein
Q9H2Y7,Protein
Q92882,Protein
Q6ZNB7,Protein
Q15027,Protein
Q13045,Protein
A8MWX3,Protein
Q15612,Protein
Q01449,Protein
Q8NCR3,Protein
O00631,Protein
Q9Y6G1,Protein
P00488,Protein
Q99714,Protein
Q15303,Protein
O15263,Protein
Q96KV7,Protein
Q05D32,Protein
Q9NV06,Protein
Q8NGN2,Protein
P05162,Protein
P29377,Protein
P78414,Protein
Q17R60,Protein
P39905,Protein
Q96RN1,Protein
Q9P1A2,Protein
Q5VY09,Protein
Q9NZL9,Protein
Q9UBC9,Protein
P78369,Protein
Q9NWS9,Protein
Q9H714,Protein
Q1W6H9,Protein
O60383,Protein
P14867,Protein
Q8NE18,Protein
Q9P2P5,Protein
Q9UIL4,Protein
Q96LR7,Protein
Q96LD4,Protein
Q86SP6,Protein
Q7Z5P4,Protein
P0DN87,Protein
Q9H814,Protein
Q9UM82,Protein
Q5MY95,Protein
Q13477,Protein
O95400,Protein
Q5VU92,Protein
Q9NY26,Protein
Q9NRJ2,Protein
O95391,Protein
Q9P0R6,Protein
Q92544,Protein
P32780,Protein
Q9NSY0,Protein
Q5TBE3,Protein
Q6UXE8,Protein
P15018,Protein
Q9UK59,Protein
P0CW18,Protein
A0A075B6I3,Protein
Q9BRT3,Protein
P80162,Protein
Q9Y297,Protein
Q9UL58,Protein
P09683,Protein
E9PAV3,Protein
Q8IXQ4,Protein
Q76KP1,Protein
Q99704,Protein
Q15042,Protein
Q6ZS86,Protein
Q9UN79,Protein
Q8NH09,Protein
P17301,Protein
Q2TAA2,Protein
Q96BW1,Protein
Q9Y5Q9,Protein
Q70IA8,Protein
P42857,Protein
O14981,Protein
Q9BT49,Protein
P09912,Protein
Q9NS93,Protein
Q86VY9,Protein
Q03403,Protein
Q6UXT8,Protein
Q495W5,Protein
P01286,Protein
Q3MJ62,Protein
A0A0B4J1X8,Protein
Q96A83,Protein
P62341,Protein
Q9H840,Protein
Q9H6J7,Protein
P53602,Protein
P14621,Protein
P04280,Protein
Q5BJF2,Protein
Q9BZQ2,Protein
Q86SZ2,Protein
O95222,Protein
Q9UN73,Protein
Q92935,Protein
Q8WUH2,Protein
P49770,Protein
P19525,Protein
Q9NVM4,Protein
Q2VWA4,Protein
Q92772,Protein
Q9BSN7,Protein
Q14956,Protein
Q86Y13,Protein
P15498,Protein
P11717,Protein
P17787,Protein
Q99729,Protein
O95936,Protein
P0CG40,Protein
Q6UXZ0,Protein
P15941,Protein
Q9UBY9,Protein
Q92890,Protein
Q8NFM4,Protein
Q9BXC1,Protein
Q9H8S9,Protein
Q14108,Protein
Q8IWF6,Protein
P78324,Protein
Q9H6W3,Protein
Q9HCQ7,Protein
O94766,Protein
Q9UKM9,Protein
Q13426,Protein
Q5DJT8,Protein
P26678,Protein
Q8N205,Protein
O00329,Protein
P02795,Protein
Q92947,Protein
Q9UPN3,Protein
P55201,Protein
O95866,Protein
P07360,Protein
Q9Y5W5,Protein
Q8NBZ0,Protein
Q8WYH8,Protein
A0A075B6R2,Protein
O15217,Protein
Q14676,Protein
Q9NYD6,Protein
O14727,Protein
Q96J88,Protein
Q6NX49,Protein
O75534,Protein
P60006,Protein
Q99469,Protein
P07333,Protein
P52824,Protein
Q13443,Protein
P61582,Protein
O15269,Protein
Q8N6T7,Protein
Q14397,Protein
B2RD01,Protein
Q96QU4,Protein
Q13206,Protein
Q9BXJ7,Protein
Q5VTR2,Protein
P62316,Protein
Q96EY7,Protein
O76015,Protein
Q9BRV8,Protein
Q13490,Protein
Q1AE95,Protein
Q13825,Protein
Q9BXS0,Protein
Q9H6F2,Protein
O43240,Protein
C9J3V5,Protein
Q9UNY4,Protein
Q9ULB1,Protein
Q5MIZ7,Protein
O76074,Protein
Q9NZL6,Protein
A6NKN8,Protein
Q6UYE1,Protein
Q8IYL3,Protein
Q96LJ8,Protein
Q9HDB8,Protein
A6NGB9,Protein
O15105,Protein
O14492,Protein
P04271,Protein
Q13242,Protein
Q13621,Protein
Q8IZS5,Protein
Q02556,Protein
Q96FJ2,Protein
P15421,Protein
Q86WS3,Protein
H3BQW9,Protein
Q9GZW5,Protein
O43497,Protein
Q5SZL2,Protein
Q8TF63,Protein
O14974,Protein
P61224,Protein
Q9BXR6,Protein
I3L1E1,Protein
P56537,Protein
Q6NZ36,Protein
Q9P1G2,Protein
Q5VV41,Protein
Q6NSJ0,Protein
Q12796,Protein
Q6P280,Protein
Q9H0U6,Protein
Q9NSB8,Protein
Q9UDV7,Protein
Q8NBM8,Protein
P14652,Protein
Q92784,Protein
P30989,Protein
O15235,Protein
Q9UBR5,Protein
Q9BRP1,Protein
O60813,Protein
P26599,Protein
O15021,Protein
O43159,Protein
P25100,Protein
Q9Y5U2,Protein
O14939,Protein
Q7L5Y9,Protein
Q6XE24,Protein
Q13015,Protein
Q96PS6,Protein
Q9P291,Protein
Q9Y289,Protein
P08579,Protein
Q9UHI6,Protein
P32456,Protein
Q9NX38,Protein
A5PLK6,Protein
Q92610,Protein
Q16533,Protein
P06028,Protein
Q9Y5I7,Protein
O14802,Protein
Q8IZI9,Protein
Q9NX20,Protein
Q6JBY9,Protein
Q14849,Protein
P10588,Protein
Q0D2K5,Protein
A0A0B4J1W7,Protein
Q96HJ9,Protein
Q8N9V2,Protein
Q15475,Protein
Q7Z3B4,Protein
Q9BT04,Protein
P47869,Protein
P48729,Protein
Q12830,Protein
Q16572,Protein
P31271,Protein
A0A0A0MT36,Protein
Q14050,Protein
Q15283,Protein
Q13822,Protein
P08912,Protein
Q8IVJ1,Protein
Q9BW83,Protein
P69892,Protein
P01562,Protein
Q86TD4,Protein
P58417,Protein
P12882,Protein
P07205,Protein
Q9H7E9,Protein
P07949,Protein
P08582,Protein
Q9HD45,Protein
O95470,Protein
Q86TB9,Protein
P28908,Protein
P21675,Protein
Q86U10,Protein
Q86TX2,Protein
Q9NWU2,Protein
Q9C0D0,Protein
Q9UKI2,Protein
Q02575,Protein
P0DPI2,Protein
Q01453,Protein
P0CH98,Protein
Q8N8A6,Protein
Q96RR4,Protein
Q9BZ11,Protein
Q18PE1,Protein
Q9BRK3,Protein
Q05707,Protein
Q9Y3C5,Protein
P01903,Protein
O75185,Protein
Q69YN4,Protein
Q9NSI8,Protein
P57773,Protein
Q8NFY9,Protein
P20719,Protein
Q96N76,Protein
Q0VGE8,Protein
P34981,Protein
Q8N5H7,Protein
Q7Z602,Protein
Q8NGS3,Protein
P46093,Protein
P0DOY5,Protein
P54840,Protein
E5RJM6,Protein
Q15646,Protein
O15123,Protein
P0C5Y4,Protein
A0A096LP49,Protein
P20265,Protein
Q9HCX3,Protein
P48307,Protein
Q9UPS8,Protein
Q96G91,Protein
Q16656,Protein
Q13107,Protein
Q9NYA1,Protein
P09327,Protein
O95393,Protein
Q8NGM1,Protein
Q53FA7,Protein
Q53HC0,Protein
P41273,Protein
Q7L266,Protein
P62888,Protein
Q96T83,Protein
Q5K4L6,Protein
P26927,Protein
Q9HAU8,Protein
P60409,Protein
Q96EY1,Protein
O43390,Protein
O14933,Protein
Q8WXJ9,Protein
O75348,Protein
Q9H322,Protein
Q4ZJI4,Protein
Q96MK2,Protein
Q8IUH2,Protein
P17858,Protein
Q9HB21,Protein
Q58A45,Protein
Q9BY60,Protein
Q96R06,Protein
Q8N3I7,Protein
P01594,Protein
B4DXR9,Protein
Q2L4Q9,Protein
P52198,Protein
Q96B01,Protein
Q8TDD5,Protein
Q99549,Protein
O60356,Protein
Q8N239,Protein
Q16538,Protein
H3BQJ8,Protein
Q9ULQ1,Protein
O95198,Protein
Q92804,Protein
Q6IPR3,Protein
Q9UBU7,Protein
Q92823,Protein
Q8IYD8,Protein
P51679,Protein
Q15406,Protein
Q12769,Protein
Q15131,Protein
Q9BYW1,Protein
Q9HCE5,Protein
Q9NVR5,Protein
Q92918,Protein
Q9H4K7,Protein
P08246,Protein
A6NLC8,Protein
Q8IZ57,Protein
O00487,Protein
Q9Y279,Protein
A0A0J9YXX1,Protein
Q9UMX5,Protein
O60942,Protein
P16989,Protein
Q6FHJ7,Protein
Q96JB6,Protein
Q96MA1,Protein
Q15274,Protein
P20742,Protein
Q5T9L3,Protein
Q9UK28,Protein
Q8N0T1,Protein
Q9P2D1,Protein
Q8IY95,Protein
Q7Z3Z0,Protein
Q9BYD5,Protein
Q9H0B3,Protein
Q9Y6Q5,Protein
Q96F15,Protein
Q8WVZ7,Protein
Q8N6N7,Protein
Q13077,Protein
Q8N8Z8,Protein
Q8NFD5,Protein
Q6P179,Protein
Q6BDS2,Protein
O94916,Protein
Q96MH7,Protein
Q96LK0,Protein
Q8NGZ2,Protein
O14607,Protein
Q9Y366,Protein
Q7Z6I6,Protein
Q8IYL9,Protein
O15511,Protein
Q9H0R6,Protein
Q5SWH9,Protein
Q96TA0,Protein
Q8N3H0,Protein
Q7L2R6,Protein
Q3MIV0,Protein
O43731,Protein
Q8IYX0,Protein
O15539,Protein
P0DPR3,Protein
P09038,Protein
Q02509,Protein
P05113,Protein
Q9H5J8,Protein
O60568,Protein
Q86TU6,Protein
P11362,Protein
Q8IUH4,Protein
O95473,Protein
P84103,Protein
Q6WKZ4,Protein
P06727,Protein
Q96SL4,Protein
P55259,Protein
Q9BXS6,Protein
P0CG01,Protein
I1YAP6,Protein
O95278,Protein
P17032,Protein
P04818,Protein
P0DW13,Protein
A0A087WSY6,Protein
Q8N9B8,Protein
A0A0B4J2F0,Protein
Q14242,Protein
P55290,Protein
Q9UEE9,Protein
Q96JG9,Protein
P0DPH7,Protein
O75343,Protein
Q9HCE6,Protein
A0A1B0GW35,Protein
Q9ULL1,Protein
Q9H2K2,Protein
Q495A1,Protein
O14713,Protein
P0DMU3,Protein
Q2M218,Protein
Q9BZJ3,Protein
Q9UHB9,Protein
O95478,Protein
Q9UBX0,Protein
O75643,Protein
A6NHZ5,Protein
Q9NQV8,Protein
P0CK97,Protein
Q92990,Protein
P0C7V0,Protein
P08833,Protein
Q86XN7,Protein
A6NDG6,Protein
B2RPK0,Protein
P35575,Protein
Q8N139,Protein
Q5JY77,Protein
P53671,Protein
Q693B1,Protein
Q8NHE4,Protein
Q8WTW4,Protein
Q9NUM4,Protein
P98088,Protein
O14544,Protein
O43516,Protein
O95831,Protein
X6R8R1,Protein
Q5HYW2,Protein
P54315,Protein
Q96G74,Protein
O95249,Protein
A4FU28,Protein
Q16739,Protein
O75037,Protein
Q86WU2,Protein
Q8IZA0,Protein
O15198,Protein
P62502,Protein
Q14549,Protein
Q70IA6,Protein
Q14324,Protein
Q9H7U1,Protein
Q6QHF9,Protein
Q8WW62,Protein
Q96RD3,Protein
Q96N20,Protein
Q9HAK2,Protein
Q15233,Protein
Q6NUJ1,Protein
Q8IWZ3,Protein
O75541,Protein
O00629,Protein
Q12904,Protein
Q641Q3,Protein
Q96E16,Protein
Q14677,Protein
Q8IYM9,Protein
Q96NU1,Protein
P82673,Protein
Q6ZVL6,Protein
A0A0B4J262,Protein
Q86XT9,Protein
Q13398,Protein
O75844,Protein
Q9C0K1,Protein
Q96BD8,Protein
Q13724,Protein
Q9UIX4,Protein
Q99712,Protein
P15907,Protein
Q70E73,Protein
Q9P0N9,Protein
P01570,Protein
O43921,Protein
Q6NT89,Protein
Q9UJM3,Protein
Q16769,Protein
O95873,Protein
Q12802,Protein
O95803,Protein
Q8NDZ2,Protein
Q9Y4E1,Protein
Q8NHM5,Protein
Q3MUY2,Protein
Q9P0M4,Protein
Q9NZA1,Protein
Q8TE69,Protein
P80511,Protein
Q8TDR0,Protein
Q15181,Protein
Q9NSN8,Protein
P29966,Protein
Q6IWH7,Protein
Q96IM9,Protein
P52630,Protein
Q9HC96,Protein
B7Z1M9,Protein
Q9UN42,Protein
Q8NH03,Protein
O60299,Protein
Q9Y5A9,Protein
Q8N140,Protein
P63127,Protein
Q14527,Protein
A5D8V6,Protein
Q8WZ84,Protein
Q05315,Protein
P48147,Protein
Q9H8V8,Protein
Q6XUX3,Protein
Q8IYM2,Protein
Q6ZWJ1,Protein
P09104,Protein
Q8NGM8,Protein
P09488,Protein
Q9Y2G5,Protein
P53365,Protein
Q8TEM1,Protein
Q9BZ19,Protein
Q99967,Protein
Q9BWT1,Protein
Q9Y2V7,Protein
P17096,Protein
Q9Y4J8,Protein
Q8N4Y2,Protein
O14730,Protein
Q9UIV8,Protein
Q7L1Q6,Protein
P49863,Protein
Q9NZ09,Protein
Q5TC84,Protein
O15409,Protein
Q96FV9,Protein
Q16665,Protein
Q7Z6B7,Protein
Q9BR77,Protein
P62745,Protein
Q8NDY8,Protein
Q8NES8,Protein
Q5VVC0,Protein
Q6U736,Protein
Q9NQX4,Protein
Q8NDQ6,Protein
Q9H6D8,Protein
P49917,Protein
A1L1A6,Protein
Q6PEW0,Protein
Q8IXF9,Protein
A0A1B0GWB2,Protein
P56277,Protein
P45844,Protein
P51178,Protein
Q6ZP01,Protein
Q8NHA8,Protein
P15121,Protein
Q9H0P7,Protein
Q9H490,Protein
Q86UD4,Protein
Q5TBB1,Protein
Q9P246,Protein
Q7Z3B3,Protein
Q8WWA0,Protein
P0DMB1,Protein
Q13492,Protein
Q9H293,Protein
Q8N729,Protein
Q6NZI2,Protein
Q96PS1,Protein
Q8N122,Protein
Q5VVJ2,Protein
Q8IXS8,Protein
P30154,Protein
Q9Y2R5,Protein
O94972,Protein
Q9C0D3,Protein
Q15256,Protein
Q5TCH4,Protein
Q86UU0,Protein
Q969E8,Protein
P07093,Protein
Q5H9I0,Protein
P52655,Protein
Q96IJ6,Protein
O43916,Protein
Q96IG2,Protein
P0C5K6,Protein
Q8NFC6,Protein
A0A0J9YXG5,Protein
Q9H9A7,Protein
Q8N475,Protein
Q86YH2,Protein
Q9P1P4,Protein
Q969W9,Protein
P01619,Protein
P41240,Protein
Q08AD1,Protein
U3KPV4,Protein
Q5T200,Protein
Q8N5G0,Protein
Q5T5A4,Protein
Q969H9,Protein
Q8IYV9,Protein
P16233,Protein
Q7L014,Protein
P06307,Protein
Q8N0S2,Protein
P05783,Protein
Q13434,Protein
Q9HD40,Protein
Q9UDY4,Protein
Q6L8G8,Protein
Q9H267,Protein
Q86XI2,Protein
A6H8Z2,Protein
Q9BXF6,Protein
O75122,Protein
Q6DN12,Protein
P05452,Protein
Q6ZSS3,Protein
Q99708,Protein
Q8TC26,Protein
Q9Y5J6,Protein
P15735,Protein
Q86UL8,Protein
Q15323,Protein
Q96BT1,Protein
Q9BUY5,Protein
Q6UWH4,Protein
Q13098,Protein
Q15629,Protein
P48050,Protein
A6NCI8,Protein
Q96E11,Protein
P16112,Protein
Q8NEF3,Protein
Q7Z3Y8,Protein
Q969H4,Protein
A1L162,Protein
Q4LEZ3,Protein
Q92911,Protein
F5H284,Protein
P82912,Protein
Q8N8R7,Protein
P12532,Protein
Q8TBA6,Protein
Q6W2J9,Protein
Q9UKS7,Protein
Q9C0A6,Protein
P01762,Protein
P21741,Protein
Q6NZ63,Protein
Q8NHW6,Protein
Q9BXI3,Protein
Q8NGH8,Protein
Q86UA1,Protein
Q587J7,Protein
O60675,Protein
Q8NGF3,Protein
Q9BYN8,Protein
P0C671,Protein
Q12788,Protein
Q16558,Protein
Q96BN6,Protein
Q6ZTA4,Protein
A0A494C191,Protein
Q9HD90,Protein
Q460N5,Protein
Q6XQN6,Protein
Q6ZMR3,Protein
P31321,Protein
P52657,Protein
Q9H305,Protein
Q9H3M7,Protein
Q9Y3E1,Protein
O60921,Protein
